"Symbol","Name","LastSale","MarketCap","ADR TSO","Country","IPOyear","Sector","Industry","Summary Quote",
"INCY","Incyte Corporation","69.76","13059055327.36","n/a","United States","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/incy",
"ICD","Independence Contract Drilling, Inc.","4.55","111036648.45","n/a","n/a","2014","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/icd",
"IHC","Independence Holding Company","15.42","266199438.36","n/a","United States","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/ihc",
"IRT","Independence Realty Trust, Inc.","6.69","317570593.74","n/a","United States","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/irt",
"INDB","Independent Bank Corp.","46.09","1211916086.04","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/indb",
"IBCP","Independent Bank Corporation","14.28","305043562.32","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ibcp",
"IBTX","Independent Bank Group, Inc","28.45","525325836","n/a","United States","2013","Finance","Major Banks","http://www.nasdaq.com/symbol/ibtx",
"IFN","India Fund, Inc. (The)","22.49","665867749.69","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ifn",
"IGC","India Globalization Capital Inc.","0.4624","8307911.2064","n/a","United States","n/a","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/igc",
"IDSA","Industrial Services of America, Inc.","2.82","22613388.24","n/a","United States","n/a","Basic Industries","Miscellaneous","http://www.nasdaq.com/symbol/idsa",
"IBA","Industrias Bachoco, S.A. de C.V.","50.9656","2548280000","n/a","Mexico","1997","Consumer Non-Durables","Meat/Poultry/Fish","http://www.nasdaq.com/symbol/iba",
"INFN","Infinera Corporation","15.3","2163255785.1","n/a","United States","2007","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/infn",
"INFI","Infinity Pharmaceuticals, Inc.","5.06","249658613.82","n/a","United States","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/infi",
"IPCC","Infinity Property and Casualty Corporation","78.83","872740725.25","n/a","United States","2003","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/ipcc",
"BLOX","Infoblox Inc.","16.32","944109649.92","n/a","United States","2012","Technology","EDP Services","http://www.nasdaq.com/symbol/blox",
"III","Information Services Group, Inc.","3.92","146203773.52","n/a","United States","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/iii",
